"timestamp","x.7874","x.7877","x.7878","x.7879","x.7880","y.7874","y.7877","y.7878","y.7879","y.7880"
"5/21/88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/22/88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/23/88",5435.293495,-119473.9042,-42436.31035,-90430.97744,44159.19583,125149.8899,124482.7204,122592.4066,125705.8646,68440.47735
"5/24/88",3220.155014,-136128.4639,-46579.43973,-93384.49541,42559.3736,127151.3986,119590.1436,126039.4494,125372.2798,73777.83383
"5/25/88",-389.7002884,-149870.5267,-47933.13547,-98101.91996,39605.85562,128596.9327,118033.4146,127818.5682,125817.0595,76224.12221
"5/26/88",-1989.522525,-158772.1017,-58926.78571,-106552.2631,44487.3645,127151.3986,124705.1102,131154.416,131154.416,79226.38523
"5/27/88",-1989.522525,-173129.4807,-81160.21268,-120868.621,43338.77417,127707.3733,130376.0515,127151.3986,127040.2037,80004.74972
"5/28/88",-7937.579557,-178585.2848,-86616.01672,-139081.9819,48302.32521,131043.2211,131599.1957,124816.3052,122592.4066,77892.04611
"5/29/88",-12778.06735,-173457.6494,-92482.03159,-141215.0782,46825.56623,133600.7044,129152.9073,126150.6443,123148.3813,80004.74972
"5/30/88",-17413.44973,-175303.5981,-102655.2602,-143799.4064,48261.30413,134045.4841,123926.7457,125705.8646,122258.8218,82228.64825
